0.100000 0.999874 0.999874 0.974755 0.925148 0.852299 0.758039 0.644735 0.515233 0.372788 0.220978 0.063616 -0.095344 -0.251909 -0.402145 -0.542278 -0.668789 -0.778497 -0.868648 -0.936977 -0.981767 -1.001893 -0.996849 -0.966762 -0.912387 -0.835092 -0.736817 -0.620031 -0.487669 -0.343056 -0.189824 -0.031824 0.126976 0.282586 0.431097 0.568777 0.692169 0.798172 0.884123 0.947863 0.987791 1.002903 0.992819 0.957795 0.898708 0.817043 0.714853 0.594704 0.459614 0.312979 0.158480 0.000000 -0.158480 -0.312979 -0.459614 -0.594704 -0.714853 -0.817043 -0.898708 -0.957795 -0.992819 -1.002903 -0.987791 -0.947863 -0.884123 -0.798172 -0.692169 -0.568777 -0.431097 -0.282586 -0.126976 0.031824 0.189824 0.343056 0.487669 0.620031 0.736817 0.835092 0.912387 0.966762 0.996849 1.001893 0.981767 0.936977 0.868648 0.778497 0.668789 0.542278 0.402145 0.251909 0.095344 -0.063616 -0.220978 -0.372788 -0.515233 -0.644735 -0.758039 -0.852299 -0.925148 -0.974755 -0.999874
0.110000 0.984808 0.984808 0.960067 0.911208 0.839456 0.746616 0.635020 0.507470 0.367171 0.217648 0.062657 -0.093907 -0.248113 -0.396085 -0.534107 -0.658711 -0.766767 -0.855559 -0.922859 -0.966974 -0.986796 -0.981828 -0.952194 -0.898639 -0.822508 -0.725714 -0.610689 -0.480321 -0.337887 -0.186964 -0.031345 0.125063 0.278328 0.424601 0.560207 0.681739 0.786145 0.870801 0.933580 0.972906 0.987791 0.977859 0.943362 0.885166 0.804732 0.704081 0.585743 0.452689 0.308263 0.156092 -0.000000 -0.156092 -0.308263 -0.452689 -0.585743 -0.704081 -0.804732 -0.885166 -0.943362 -0.977859 -0.987791 -0.972906 -0.933580 -0.870801 -0.786145 -0.681739 -0.560207 -0.424601 -0.278328 -0.125063 0.031345 0.186964 0.337887 0.480321 0.610689 0.725714 0.822508 0.898639 0.952194 0.981828 0.986796 0.966974 0.922859 0.855559 0.766767 0.658711 0.534107 0.396085 0.248113 0.093907 -0.062657 -0.217648 -0.367171 -0.507470 -0.635020 -0.746616 -0.839456 -0.911208 -0.960067 -0.984808
0.120000 0.945001 0.945001 0.921260 0.874376 0.805525 0.716437 0.609351 0.486957 0.352329 0.208851 0.060125 -0.090111 -0.238084 -0.380075 -0.512518 -0.632085 -0.735773 -0.820977 -0.885556 -0.927888 -0.946909 -0.942141 -0.913705 -0.862315 -0.789262 -0.696380 -0.586004 -0.460906 -0.324229 -0.179407 -0.030078 0.120007 0.267078 0.407438 0.537563 0.654183 0.754368 0.835602 0.895844 0.933580 0.947863 0.938333 0.905231 0.849386 0.772204 0.675622 0.562066 0.434391 0.295802 0.149783 -0.000000 -0.149783 -0.295802 -0.434391 -0.562066 -0.675622 -0.772204 -0.849386 -0.905231 -0.938333 -0.947863 -0.933580 -0.895844 -0.835602 -0.754368 -0.654183 -0.537563 -0.407438 -0.267078 -0.120007 0.030078 0.179407 0.324229 0.460906 0.586004 0.696380 0.789262 0.862315 0.913705 0.942141 0.946909 0.927888 0.885556 0.820977 0.735773 0.632085 0.512518 0.380075 0.238084 0.090111 -0.060125 -0.208851 -0.352329 -0.486957 -0.609351 -0.716437 -0.805525 -0.874376 -0.921260 -0.945001
0.130000 0.881453 0.881453 0.859309 0.815577 0.751357 0.668260 0.568375 0.454211 0.328637 0.194806 0.056082 -0.084052 -0.222074 -0.354517 -0.478053 -0.589580 -0.686295 -0.765770 -0.826006 -0.865491 -0.883233 -0.878786 -0.852262 -0.804328 -0.736187 -0.649551 -0.546597 -0.429912 -0.302426 -0.167342 -0.028055 0.111937 0.249118 0.380039 0.501414 0.610192 0.703640 0.779411 0.835602 0.870801 0.884123 0.875234 0.844357 0.792269 0.720276 0.630189 0.524270 0.405180 0.275911 0.139710 -0.000000 -0.139710 -0.275911 -0.405180 -0.524270 -0.630189 -0.720276 -0.792269 -0.844357 -0.875234 -0.884123 -0.870801 -0.835602 -0.779411 -0.703640 -0.610192 -0.501414 -0.380039 -0.249118 -0.111937 0.028055 0.167342 0.302426 0.429912 0.546597 0.649551 0.736187 0.804328 0.852262 0.878786 0.883233 0.865491 0.826006 0.765770 0.686295 0.589580 0.478053 0.354517 0.222074 0.084052 -0.056082 -0.194806 -0.328637 -0.454211 -0.568375 -0.668260 -0.751357 -0.815577 -0.859309 -0.881453
0.140000 0.795762 0.795762 0.775771 0.736290 0.678313 0.603294 0.513120 0.410055 0.296688 0.175868 0.050630 -0.075881 -0.200485 -0.320052 -0.431579 -0.532263 -0.619576 -0.691324 -0.745705 -0.781351 -0.797368 -0.793354 -0.769409 -0.726134 -0.664618 -0.586404 -0.493459 -0.388118 -0.273025 -0.151074 -0.025328 0.101055 0.224899 0.343093 0.452668 0.550871 0.635235 0.703640 0.754368 0.786145 0.798172 0.790147 0.762272 0.715247 0.650254 0.568924 0.473302 0.365790 0.249088 0.126128 -0.000000 -0.126128 -0.249088 -0.365790 -0.473302 -0.568924 -0.650254 -0.715247 -0.762272 -0.790147 -0.798172 -0.786145 -0.754368 -0.703640 -0.635235 -0.550871 -0.452668 -0.343093 -0.224899 -0.101055 0.025328 0.151074 0.273025 0.388118 0.493459 0.586404 0.664618 0.726134 0.769409 0.793354 0.797368 0.781351 0.745705 0.691324 0.619576 0.532263 0.431579 0.320052 0.200485 0.075881 -0.050630 -0.175868 -0.296688 -0.410055 -0.513120 -0.603294 -0.678313 -0.736290 -0.775771 -0.795762
0.150000 0.690079 0.690079 0.672743 0.638506 0.588228 0.523172 0.444974 0.355596 0.257286 0.152511 0.043906 -0.065803 -0.173859 -0.277547 -0.374262 -0.461575 -0.537292 -0.599512 -0.646670 -0.677582 -0.691472 -0.687991 -0.667226 -0.629698 -0.576352 -0.508526 -0.427924 -0.336573 -0.236766 -0.131010 -0.021964 0.087634 0.195031 0.297528 0.392551 0.477712 0.550871 0.610192 0.654183 0.681739 0.692169 0.685210 0.661037 0.620257 0.563895 0.493367 0.410444 0.317210 0.216007 0.109377 -0.000000 -0.109377 -0.216007 -0.317210 -0.410444 -0.493367 -0.563895 -0.620257 -0.661037 -0.685210 -0.692169 -0.681739 -0.654183 -0.610192 -0.550871 -0.477712 -0.392551 -0.297528 -0.195031 -0.087634 0.021964 0.131010 0.236766 0.336573 0.427924 0.508526 0.576352 0.629698 0.667226 0.687991 0.691472 0.677582 0.646670 0.599512 0.537292 0.461575 0.374262 0.277547 0.173859 0.065803 -0.043906 -0.152511 -0.257286 -0.355596 -0.444974 -0.523172 -0.588228 -0.638506 -0.672743 -0.690079
0.160000 0.567060 0.567060 0.552814 0.524680 0.483365 0.429907 0.365649 0.292205 0.211420 0.125323 0.036079 -0.054073 -0.142865 -0.228069 -0.307543 -0.379291 -0.441510 -0.492638 -0.531389 -0.556791 -0.568205 -0.565344 -0.548281 -0.517443 -0.473607 -0.417872 -0.351639 -0.276573 -0.194558 -0.107655 -0.018048 0.072012 0.160263 0.244488 0.322571 0.392551 0.452668 0.501414 0.537563 0.560207 0.568777 0.563059 0.543195 0.509685 0.463371 0.405415 0.337275 0.260662 0.177500 0.089879 0.000000 -0.089879 -0.177500 -0.260662 -0.337275 -0.405415 -0.463371 -0.509685 -0.543195 -0.563059 -0.568777 -0.560207 -0.537563 -0.501414 -0.452668 -0.392551 -0.322571 -0.244488 -0.160263 -0.072012 0.018048 0.107655 0.194558 0.276573 0.351639 0.417872 0.473607 0.517443 0.548281 0.565344 0.568205 0.556791 0.531389 0.492638 0.441510 0.379291 0.307543 0.228069 0.142865 0.054073 -0.036079 -0.125323 -0.211420 -0.292205 -0.365649 -0.429907 -0.483365 -0.524680 -0.552814 -0.567060
0.170000 0.429795 0.429795 0.418998 0.397674 0.366360 0.325842 0.277139 0.221473 0.160243 0.094987 0.027345 -0.040984 -0.108283 -0.172862 -0.233098 -0.287478 -0.334636 -0.373388 -0.402759 -0.422012 -0.430663 -0.428494 -0.415561 -0.392189 -0.358963 -0.316720 -0.266520 -0.209624 -0.147462 -0.081596 -0.013680 0.054580 0.121469 0.185306 0.244488 0.297528 0.343093 0.380039 0.407438 0.424601 0.431097 0.426762 0.411707 0.386309 0.351205 0.307279 0.255633 0.197565 0.134534 0.068122 0.000000 -0.068122 -0.134534 -0.197565 -0.255633 -0.307279 -0.351205 -0.386309 -0.411707 -0.426762 -0.431097 -0.424601 -0.407438 -0.380039 -0.343093 -0.297528 -0.244488 -0.185306 -0.121469 -0.054580 0.013680 0.081596 0.147462 0.209624 0.266520 0.316720 0.358963 0.392189 0.415561 0.428494 0.430663 0.422012 0.402759 0.373388 0.334636 0.287478 0.233098 0.172862 0.108283 0.040984 -0.027345 -0.094987 -0.160243 -0.221473 -0.277139 -0.325842 -0.366360 -0.397674 -0.418998 -0.429795
0.180000 0.281733 0.281733 0.274655 0.260677 0.240151 0.213591 0.181666 0.145176 0.105040 0.062264 0.017925 -0.026865 -0.070980 -0.113312 -0.152797 -0.188443 -0.219356 -0.244757 -0.264010 -0.276631 -0.282301 -0.280880 -0.272402 -0.257082 -0.235302 -0.207611 -0.174705 -0.137410 -0.096662 -0.053486 -0.008967 0.035778 0.079624 0.121469 0.160263 0.195031 0.224899 0.249118 0.267078 0.278328 0.282586 0.279745 0.269876 0.253227 0.230217 0.201423 0.167569 0.129505 0.088187 0.044655 0.000000 -0.044655 -0.088187 -0.129505 -0.167569 -0.201423 -0.230217 -0.253227 -0.269876 -0.279745 -0.282586 -0.278328 -0.267078 -0.249118 -0.224899 -0.195031 -0.160263 -0.121469 -0.079624 -0.035778 0.008967 0.053486 0.096662 0.137410 0.174705 0.207611 0.235302 0.257082 0.272402 0.280880 0.282301 0.276631 0.264010 0.244757 0.219356 0.188443 0.152797 0.113312 0.070980 0.026865 -0.017925 -0.062264 -0.105040 -0.145176 -0.181666 -0.213591 -0.240151 -0.260677 -0.274655 -0.281733
0.190000 0.126592 0.126592 0.123412 0.117131 0.107908 0.095974 0.081629 0.065233 0.047198 0.027978 0.008054 -0.012071 -0.031894 -0.050915 -0.068657 -0.084674 -0.098564 -0.109978 -0.118629 -0.124300 -0.126848 -0.126209 -0.122400 -0.115516 -0.105730 -0.093287 -0.078501 -0.061743 -0.043434 -0.024033 -0.004029 0.016076 0.035778 0.054580 0.072012 0.087634 0.101055 0.111937 0.120007 0.125063 0.126976 0.125699 0.121265 0.113784 0.103445 0.090506 0.075294 0.058191 0.039626 0.020065 -0.000000 -0.020065 -0.039626 -0.058191 -0.075294 -0.090506 -0.103445 -0.113784 -0.121265 -0.125699 -0.126976 -0.125063 -0.120007 -0.111937 -0.101055 -0.087634 -0.072012 -0.054580 -0.035778 -0.016076 0.004029 0.024033 0.043434 0.061743 0.078501 0.093287 0.105730 0.115516 0.122400 0.126209 0.126848 0.124300 0.118629 0.109978 0.098564 0.084674 0.068657 0.050915 0.031894 0.012071 -0.008054 -0.027978 -0.047198 -0.065233 -0.081629 -0.095974 -0.107908 -0.117131 -0.123412 -0.126592
