time_steps: 100 max_error: 1.442112E-002 time_steps: 100 max_error: 5.007973E-004 time_steps: 100 max_error: 2.521999E-007 
time_steps: 500 max_error: 2.804109E-003 time_steps: 500 max_error: 1.884579E-005 time_steps: 500 max_error: 3.775273E-010 
time_steps: 1000 max_error: 1.397168E-003 time_steps: 1000 max_error: 4.676069E-006 time_steps: 1000 max_error: 2.340066E-011 
time_steps: 5000 max_error: 2.786580E-004 time_steps: 5000 max_error: 1.859218E-007 time_steps: 5000 max_error: 3.893676E-014 
time_steps: 10000 max_error: 1.392806E-004 time_steps: 10000 max_error: 4.644558E-008 time_steps: 10000 max_error: 2.417930E-014 
time_steps: 50000 max_error: 2.784839E-005 time_steps: 50000 max_error: 1.856691E-009 time_steps: 50000 max_error: 4.094604E-014 
