0.000000	0.000000
284.724517	198.145625
565.600933	391.177231
842.785455	579.235097
1116.424662	762.450694
1386.656274	940.947397
1653.609850	1114.841127
1917.407413	1284.240930
2178.164018	1449.249501
2435.988268	1609.963660
2690.982778	1766.474782
2943.244602	1918.869190
3192.865619	2067.228514
3439.932888	2211.630020
3684.528971	2352.146903
3926.732225	2488.848570
4166.617082	2621.800884
4404.254290	2751.066401
4639.711147	2876.704580
4873.051714	2998.771985
5104.337004	3117.322457
5333.625172	3232.407294
5560.971670	3344.075395
5786.429412	3452.373413
6010.048910	3557.345885
6231.878410	3659.035358
6451.964015	3757.482502
6670.349801	3852.726222
6887.077920	3944.803757
7102.188702	4033.750773
7315.720750	4119.601452
7527.711024	4202.388578
7738.194920	4282.143605
7947.206353	4358.896742
8154.777819	4432.677009
8360.940468	4503.512311
8565.724164	4571.429490
8769.157544	4636.454389
8971.268070	4698.611900
9172.082087	4757.926019
9371.624864	4814.419892
9569.920646	4868.115857
9766.992692	4919.035495
9962.863319	4967.199662
10157.553940	5012.628535
10351.085097	5055.341641
10543.476498	5095.357902
10734.747049	5132.695658
10924.914884	5167.372705
11113.997392	5199.406326
11302.011247	5228.813314
11488.972432	5255.610006
11674.896266	5279.812308
11859.797423	5301.435716
12043.689959	5320.495348
12226.587330	5337.005960
12408.502411	5350.981973
12589.447519	5362.437495
12769.434427	5371.386339
12948.474385	5377.842045
13126.578132	5381.817898
13303.755916	5383.326950
13480.017508	5382.382034
13655.372214	5378.995784
13829.828893	5373.180652
14003.395965	5364.948922
14176.081429	5354.312730
14347.892872	5341.284077
14518.837481	5325.874842
14688.922058	5308.096801
14858.153023	5287.961639
15026.536433	5265.480961
15194.077989	5240.666311
15360.783043	5213.529181
15526.656612	5184.081024
15691.703384	5152.333268
15855.927730	5118.297326
16019.333710	5081.984608
16181.925083	5043.406535
16343.705315	5002.574546
16504.677587	4959.500112
16664.844802	4914.194742
16824.209596	4866.670000
16982.774342	4816.937510
17140.541158	4765.008964
17297.511917	4710.896137
17453.688250	4654.610892
17609.071556	4596.165190
17763.663009	4535.571096
17917.463564	4472.840792
18070.473961	4407.986583
18222.694739	4341.020901
18374.126233	4271.956319
18524.768589	4200.805552
18674.621765	4127.581469
18823.685539	4052.297095
18971.959516	3974.965623
19119.443134	3895.600413
19266.135669	3814.215007
19412.036241	3730.823123
19557.143823	3645.438673
19701.457243	3558.075757
19844.975194	3468.748676
19987.696236	3377.471932
20129.618806	3284.260232
20270.741218	3189.128497
20411.061678	3092.091858
20550.578279	2993.165666
20689.289017	2892.365493
20827.191789	2789.707133
20964.284402	2685.206608
21100.564582	2578.880166
21236.029971	2470.744287
21370.678144	2360.815683
21504.506604	2249.111299
21637.512795	2135.648315
21769.694105	2020.444146
21901.047870	1903.516442
22031.571384	1784.883090
22161.261901	1664.562212
22290.116642	1542.572165
22418.132799	1418.931543
22545.307543	1293.659169
22671.638027	1166.774103
22797.121396	1038.295631
22921.754785	908.243270
23045.535333	776.636761
23168.460180	643.496070
23290.526479	508.841381
23411.731398	372.693097
23532.072128	235.071832
23651.545884	95.998412
