33156.896311	-47090.506229
33157.676058	-47302.689752
33158.418191	-47514.208955
33159.124436	-47725.070126
33159.796444	-47935.279446
33160.435795	-48144.843000
33161.044002	-48353.766773
33161.622508	-48562.056657
33162.172696	-48769.718446
33162.695888	-48976.757848
33163.193347	-49183.180478
33163.666279	-49388.991864
33164.115840	-49594.197449
33164.543130	-49798.802591
33164.949204	-50002.812567
33165.335068	-50206.232574
33165.701683	-50409.067729
33166.049966	-50611.323073
33166.380793	-50813.003572
33166.695002	-51014.114118
33166.993390	-51214.659530
33167.276720	-51414.644557
33167.545720	-51614.073880
33167.801082	-51812.952110
33168.043470	-52011.283793
33168.273514	-52209.073410
33168.491816	-52406.325378
33168.698952	-52603.044051
33168.895469	-52799.233724
33169.081889	-52994.898629
33169.258709	-53190.042942
33169.426404	-53384.670780
33169.585426	-53578.786204
33169.736205	-53772.393221
33169.879151	-53965.495781
33170.014656	-54158.097783
33170.143092	-54350.203074
33170.264812	-54541.815449
33170.380154	-54732.938652
33170.489441	-54923.576381
33170.592976	-55113.732283
33170.691053	-55303.409958
33170.783946	-55492.612961
33170.871921	-55681.344799
33170.955227	-55869.608938
33171.034104	-56057.408796
33171.108778	-56244.747750
33171.179464	-56431.629136
33171.246368	-56618.056245
33171.309685	-56804.032331
33171.369601	-56989.560604
33171.426291	-57174.644240
33171.479922	-57359.286370
33171.530655	-57543.490092
33171.578640	-57727.258464
33171.624020	-57910.594510
33171.666933	-58093.501214
33171.707508	-58275.981528
33171.745867	-58458.038369
33171.782128	-58639.674617
33171.816401	-58820.893122
33171.848792	-59001.696699
33171.879400	-59182.088130
33171.908321	-59362.070166
33171.935644	-59541.645527
33171.961455	-59720.816902
33171.985834	-59899.586948
33172.008858	-60077.958294
33172.030601	-60255.933539
33172.051131	-60433.515252
33172.070514	-60610.705976
33172.088811	-60787.508223
33172.106083	-60963.924480
33172.122383	-61139.957205
33172.137765	-61315.608830
33172.152280	-61490.881762
33172.165975	-61665.778380
33172.178893	-61840.301038
33172.191080	-62014.452066
33172.202573	-62188.233769
