0.000000	0.000000
245.781273	244.560635
488.252067	483.391111
727.557423	716.667050
963.833026	944.552472
1197.205993	1167.200777
1427.795582	1384.755623
1655.713821	1597.351722
1881.066083	1805.115546
2103.951598	2008.165971
2324.463921	2206.614860
2542.691349	2400.567583
2758.717308	2590.123500
2972.620698	2775.376393
3184.476212	2956.414863
3394.354623	3133.322689
3602.323049	3306.179159
3808.445196	3475.059377
4012.781579	3640.034533
4215.389727	3801.172167
4416.324369	3958.536396
4615.637606	4112.188136
4813.379073	4262.185298
5009.596085	4408.582976
5204.333770	4551.433616
5397.635199	4690.787173
5589.541501	4826.691262
5780.091970	4959.191290
5969.324167	5088.330586
6157.274012	5214.150519
6343.975873	5336.690606
6529.462646	5455.988617
6713.765827	5572.080669
6896.915590	5685.001318
7078.940845	5794.783644
7259.869305	5901.459325
7439.727541	6005.058716
7618.541036	6105.610918
7796.334234	6203.143838
7973.130594	6297.684259
8148.952623	6389.257891
8323.821930	6477.889428
8497.759256	6563.602602
8670.784514	6646.420225
8842.916825	6726.364246
9014.174549	6803.455782
9184.575316	6877.715169
9354.136053	6949.161998
9522.873015	7017.815152
9690.801809	7083.692840
9857.937417	7146.812635
10024.294220	7207.191503
10189.886019	7264.845832
10354.726057	7319.791468
10518.827036	7372.043735
10682.201139	7421.617467
10844.860042	7468.527032
11006.814933	7512.786357
11168.076532	7554.408952
11328.655096	7593.407932
11488.560443	7629.796037
11647.801957	7663.585658
11806.388607	7694.788854
11964.328955	7723.417370
12121.631169	7749.482662
12278.303035	7772.995907
12434.351963	7793.968029
12589.785002	7812.409710
12744.608848	7828.331410
12898.829850	7841.743383
13052.454022	7852.655691
13205.487050	7861.078222
13357.934302	7867.020702
13509.800831	7870.492712
13661.091386	7871.503702
13811.810420	7870.063001
13961.962093	7866.179838
14111.550281	7859.863348
14260.578582	7851.122588
14409.050324	7839.966551
14556.968566	7826.404175
14704.336109	7810.444359
14851.155499	7792.095970
14997.429034	7771.367859
15143.158768	7748.268871
15288.346516	7722.807855
15432.993861	7694.993677
15577.102159	7664.835226
15720.672540	7632.341431
15863.705918	7597.521268
16006.202994	7560.383767
16148.164259	7520.938027
16289.590000	7479.193223
16430.480307	7435.158615
16570.835071	7388.843559
16710.653997	7340.257514
16849.936600	7289.410052
16988.682217	7236.310864
17126.890005	7180.969774
17264.558948	7123.396741
17401.687865	7063.601870
17538.275405	7001.595420
17674.320062	6937.387811
17809.820171	6870.989630
17944.773916	6802.411640
18079.179333	6731.664787
18213.034314	6658.760205
18346.336614	6583.709223
18479.083849	6506.523375
18611.273507	6427.214398
18742.902948	6345.794249
18873.969408	6262.275098
19004.470005	6176.669347
19134.401741	6088.989622
19263.761511	5999.248789
19392.546098	5907.459952
19520.752186	5813.636461
19648.376360	5717.791914
19775.415112	5619.940164
19901.864840	5520.095320
20027.721859	5418.271753
20152.982403	5314.484097
20277.642627	5208.747254
20401.698611	5101.076399
20525.146369	4991.486977
20647.981848	4879.994709
20770.200935	4766.615596
20891.799461	4651.365915
21012.773203	4534.262228
21133.117893	4415.321377
21252.829218	4294.560487
21371.902827	4171.996971
21490.334332	4047.648522
21608.119319	3921.533120
21725.253345	3793.669030
21841.731946	3664.074801
21957.550644	3532.769264
22072.704947	3399.771534
22187.190354	3265.101004
22301.002365	3128.777350
22414.136478	2990.820521
22526.588200	2851.250742
22638.353046	2710.088510
22749.426548	2567.354589
22859.804261	2423.070010
22969.481759	2277.256062
23078.454651	2129.934293
23186.718577	1981.126505
23294.269217	1830.854743
23401.102295	1679.141298
23507.213582	1526.008696
23612.598901	1371.479694
23717.254136	1215.577274
23821.175229	1058.324636
23924.358190	899.745189
24026.799101	739.862548
24128.494118	578.700522
24229.439478	416.283109
24329.631502	252.634488
24429.066598	87.779007
