t: 1.600000 error_e: 0.279347 error_O2: 0.068327 error_O4: -0.000084
t: 1.650000 error_e: 0.363486 error_O2: 0.045163 error_O4: -0.000056
t: 1.700000 error_e: 0.416079 error_O2: 0.033168 error_O4: -0.000041
t: 1.750000 error_e: 0.456846 error_O2: 0.025436 error_O4: -0.000032
t: 1.800000 error_e: 0.492221 error_O2: 0.019717 error_O4: -0.000025
t: 1.850000 error_e: 0.524988 error_O2: 0.015046 error_O4: -0.000019
t: 1.900000 error_e: 0.556610 error_O2: 0.010921 error_O4: -0.000014
t: 1.950000 error_e: 0.588007 error_O2: 0.007038 error_O4: -0.000009
t: 2.000000 error_e: 0.619872 error_O2: 0.003172 error_O4: -0.000005
t: 2.050000 error_e: 0.652852 error_O2: -0.000871 error_O4: 0.000000
t: 2.100000 error_e: 0.687672 error_O2: -0.005305 error_O4: 0.000006
t: 2.150000 error_e: 0.725301 error_O2: -0.010403 error_O4: 0.000012
t: 2.200000 error_e: 0.767204 error_O2: -0.016572 error_O4: 0.000019
t: 2.250000 error_e: 0.815880 error_O2: -0.024505 error_O4: 0.000029
t: 2.300000 error_e: 0.876131 error_O2: -0.035525 error_O4: 0.000042
t: 2.350000 error_e: 0.958753 error_O2: -0.052605 error_O4: 0.000063
t: 2.400000 error_e: 1.094478 error_O2: -0.084209 error_O4: 0.000102
t: 2.450000 error_e: 1.420554 error_O2: -0.168143 error_O4: 0.000204
t: 2.500000 error_e: 5.692274 error_O2: -1.338823 error_O4: 0.001633
t: 2.550000 error_e: -0.041453 error_O2: 0.246675 error_O4: -0.000302
t: 2.600000 error_e: 0.460168 error_O2: 0.114720 error_O4: -0.000141
t: 2.650000 error_e: 0.630613 error_O2: 0.074110 error_O4: -0.000092
t: 2.700000 error_e: 0.728782 error_O2: 0.053535 error_O4: -0.000067
t: 2.750000 error_e: 0.800083 error_O2: 0.040496 error_O4: -0.000051
t: 2.800000 error_e: 0.858981 error_O2: 0.031019 error_O4: -0.000039
t: 2.850000 error_e: 0.911622 error_O2: 0.023422 error_O4: -0.000030
t: 2.900000 error_e: 0.961174 error_O2: 0.016849 error_O4: -0.000022
t: 2.950000 error_e: 1.009571 error_O2: 0.010789 error_O4: -0.000015
t: 3.000000 error_e: 1.058216 error_O2: 0.004883 error_O4: -0.000007
t: 3.050000 error_e: 1.108353 error_O2: -0.001172 error_O4: -0.000000
t: 3.100000 error_e: 1.161323 error_O2: -0.007687 error_O4: 0.000008
t: 3.150000 error_e: 1.218856 error_O2: -0.015051 error_O4: 0.000017
t: 3.200000 error_e: 1.283523 error_O2: -0.023829 error_O4: 0.000027
t: 3.250000 error_e: 1.359642 error_O2: -0.034962 error_O4: 0.000041
t: 3.300000 error_e: 1.455429 error_O2: -0.050231 error_O4: 0.000059
t: 3.350000 error_e: 1.589126 error_O2: -0.073587 error_O4: 0.000088
t: 3.400000 error_e: 1.811705 error_O2: -0.116063 error_O4: 0.000140
t: 3.450000 error_e: 2.341932 error_O2: -0.225011 error_O4: 0.000272
t: 3.500000 error_e: 7.517539 error_O2: -1.339360 error_O4: 0.001630
t: 3.550000 error_e: -0.351443 error_O2: 0.370007 error_O4: -0.000453
t: 3.600000 error_e: 0.627561 error_O2: 0.164298 error_O4: -0.000202
t: 3.650000 error_e: 0.933848 error_O2: 0.104340 error_O4: -0.000129
t: 3.700000 error_e: 1.101320 error_O2: 0.074574 error_O4: -0.000093
t: 3.750000 error_e: 1.217988 error_O2: 0.055958 error_O4: -0.000070
t: 3.800000 error_e: 1.311225 error_O2: 0.042579 error_O4: -0.000054
t: 3.850000 error_e: 1.392481 error_O2: 0.031975 error_O4: -0.000041
t: 3.900000 error_e: 1.467578 error_O2: 0.022904 error_O4: -0.000030
t: 3.950000 error_e: 1.540001 error_O2: 0.014638 error_O4: -0.000020
t: 4.000000 error_e: 1.612225 error_O2: 0.006677 error_O4: -0.000011
t: 4.050000 error_e: 1.686377 error_O2: -0.001391 error_O4: -0.000001
t: 4.100000 error_e: 1.764691 error_O2: -0.009978 error_O4: 0.000010
t: 4.150000 error_e: 1.849982 error_O2: -0.019582 error_O4: 0.000021
t: 4.200000 error_e: 1.946372 error_O2: -0.030919 error_O4: 0.000035
t: 4.250000 error_e: 2.060710 error_O2: -0.045164 error_O4: 0.000052
t: 4.300000 error_e: 2.205900 error_O2: -0.064517 error_O4: 0.000076
t: 4.350000 error_e: 2.410260 error_O2: -0.093800 error_O4: 0.000111
t: 4.400000 error_e: 2.751535 error_O2: -0.146238 error_O4: 0.000175
t: 4.450000 error_e: 3.551111 error_O2: -0.276508 error_O4: 0.000334
t: 4.500000 error_e: 9.836585 error_O2: -1.339907 error_O4: 0.001628
t: 4.550000 error_e: -1.025601 error_O2: 0.514017 error_O4: -0.000629
t: 4.600000 error_e: 0.754305 error_O2: 0.217399 error_O4: -0.000268
t: 4.650000 error_e: 1.270363 error_O2: 0.135941 error_O4: -0.000169
t: 4.700000 error_e: 1.541458 error_O2: 0.096318 error_O4: -0.000120
t: 4.750000 error_e: 1.724564 error_O2: 0.071836 error_O4: -0.000091
t: 4.800000 error_e: 1.867306 error_O2: 0.054407 error_O4: -0.000069
t: 4.850000 error_e: 1.989314 error_O2: 0.040709 error_O4: -0.000053
t: 4.900000 error_e: 2.100443 error_O2: 0.029089 error_O4: -0.000039
t: 4.950000 error_e: 2.206512 error_O2: 0.018587 error_O4: -0.000026
