t: 3.250000 energy_e: 2.886823 energy_O2: 0.603529 energy_O4: 0.597651
t: 3.300000 energy_e: 2.957622 energy_O2: 0.603620 energy_O4: 0.597651
t: 3.350000 energy_e: 3.030158 energy_O2: 0.603711 energy_O4: 0.597651
t: 3.400000 energy_e: 3.104473 energy_O2: 0.603801 energy_O4: 0.597651
t: 3.450000 energy_e: 3.180610 energy_O2: 0.603892 energy_O4: 0.597651
t: 3.500000 energy_e: 3.258614 energy_O2: 0.603983 energy_O4: 0.597651
t: 3.550000 energy_e: 3.338532 energy_O2: 0.604074 energy_O4: 0.597651
t: 3.600000 energy_e: 3.420409 energy_O2: 0.604165 energy_O4: 0.597651
t: 3.650000 energy_e: 3.504295 energy_O2: 0.604255 energy_O4: 0.597650
t: 3.700000 energy_e: 3.590238 energy_O2: 0.604346 energy_O4: 0.597650
t: 3.750000 energy_e: 3.678288 energy_O2: 0.604437 energy_O4: 0.597650
t: 3.800000 energy_e: 3.768498 energy_O2: 0.604528 energy_O4: 0.597650
t: 3.850000 energy_e: 3.860921 energy_O2: 0.604619 energy_O4: 0.597650
t: 3.900000 energy_e: 3.955610 energy_O2: 0.604710 energy_O4: 0.597650
t: 3.950000 energy_e: 4.052621 energy_O2: 0.604801 energy_O4: 0.597650
t: 4.000000 energy_e: 4.152012 energy_O2: 0.604892 energy_O4: 0.597650
t: 4.050000 energy_e: 4.253840 energy_O2: 0.604983 energy_O4: 0.597649
t: 4.100000 energy_e: 4.358165 energy_O2: 0.605074 energy_O4: 0.597649
t: 4.150000 energy_e: 4.465049 energy_O2: 0.605165 energy_O4: 0.597649
t: 4.200000 energy_e: 4.574554 energy_O2: 0.605256 energy_O4: 0.597649
t: 4.250000 energy_e: 4.686745 energy_O2: 0.605347 energy_O4: 0.597649
t: 4.300000 energy_e: 4.801688 energy_O2: 0.605438 energy_O4: 0.597649
t: 4.350000 energy_e: 4.919449 energy_O2: 0.605529 energy_O4: 0.597649
t: 4.400000 energy_e: 5.040099 energy_O2: 0.605620 energy_O4: 0.597649
t: 4.450000 energy_e: 5.163707 energy_O2: 0.605711 energy_O4: 0.597649
t: 4.500000 energy_e: 5.290347 energy_O2: 0.605802 energy_O4: 0.597648
t: 4.550000 energy_e: 5.420093 energy_O2: 0.605893 energy_O4: 0.597648
t: 4.600000 energy_e: 5.553021 energy_O2: 0.605984 energy_O4: 0.597648
t: 4.650000 energy_e: 5.689208 energy_O2: 0.606075 energy_O4: 0.597648
t: 4.700000 energy_e: 5.828736 energy_O2: 0.606166 energy_O4: 0.597648
t: 4.750000 energy_e: 5.971686 energy_O2: 0.606258 energy_O4: 0.597648
t: 4.800000 energy_e: 6.118142 energy_O2: 0.606349 energy_O4: 0.597648
t: 4.850000 energy_e: 6.268189 energy_O2: 0.606440 energy_O4: 0.597648
t: 4.900000 energy_e: 6.421916 energy_O2: 0.606531 energy_O4: 0.597647
t: 4.950000 energy_e: 6.579414 energy_O2: 0.606622 energy_O4: 0.597647
