T: 0.500000	M: -2.000000
T: 0.600000	M: -2.000000
T: 0.700000	M: -1.999904
T: 0.800000	M: -1.999572
T: 0.900000	M: -1.998890
T: 1.000000	M: -1.997340
T: 1.100000	M: -1.993960
T: 1.200000	M: -1.988816
T: 1.300000	M: -1.981172
T: 1.400000	M: -1.968015
